stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_gamma,59,gamma,0.25,4,0.05,0.66,0.25,200,58769.0,177,
HPO_gamma,60,gamma,0.25,5,0.05,0.66,0.25,200,59168.0,145,
HPO_gamma,61,gamma,0.45,1,0.05,0.66,0.45,200,70633.0,160,
HPO_gamma,62,gamma,0.45,2,0.05,0.66,0.45,200,70671.0,177,
HPO_gamma,63,gamma,0.45,3,0.05,0.66,0.45,200,69341.0,183,
HPO_gamma,64,gamma,0.45,4,0.05,0.66,0.45,200,75433.0,162,
HPO_gamma,65,gamma,0.45,5,0.05,0.66,0.45,200,72040.0,199,
HPO_gamma,66,gamma,0.65,1,0.05,0.66,0.65,200,86864.0,131,
HPO_gamma,67,gamma,0.65,2,0.05,0.66,0.65,200,89652.0,188,
HPO_gamma,68,gamma,0.65,3,0.05,0.66,0.65,200,87894.0,139,
HPO_gamma,69,gamma,0.65,4,0.05,0.66,0.65,200,87362.0,129,
HPO_gamma,70,gamma,0.65,5,0.05,0.66,0.65,200,88043.0,186,
HPO_gamma,71,gamma,0.85,1,0.05,0.66,0.85,200,96368.0,124,
HPO_gamma,72,gamma,0.85,2,0.05,0.66,0.85,200,97909.0,124,
HPO_gamma,73,gamma,0.85,3,0.05,0.66,0.85,200,93292.0,138,
HPO_gamma,74,gamma,0.85,4,0.05,0.66,0.85,200,98438.0,144,
HPO_gamma,75,gamma,0.85,5,0.05,0.66,0.85,200,94069.0,135,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.05]
final_grid,76,,,,0.05,0.65,0.05,10000,50822.0,7679,
final_grid,77,,,,0.05,0.85,0.05,10000,50040.0,1496,
overall_best,,,,,0.05,0.85,0.05,10000,50040.0,1496,best combination over the final grid
best_observed,,,,,,,,,50040.0,,lowest distance seen at any stage (from final training)
