stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_alpha,30,alpha,0.05,5,0.17,0.05,0.59,200,60.0,186,
HPO_alpha,31,alpha,0.25,1,0.17,0.25,0.59,200,57.0,20,
HPO_alpha,32,alpha,0.25,2,0.17,0.25,0.59,200,57.0,125,
HPO_alpha,33,alpha,0.25,3,0.17,0.25,0.59,200,55.0,30,
HPO_alpha,34,alpha,0.25,4,0.17,0.25,0.59,200,58.0,35,
HPO_alpha,35,alpha,0.25,5,0.17,0.25,0.59,200,57.0,27,
HPO_alpha,36,alpha,0.45,1,0.17,0.45,0.59,200,60.0,195,
HPO_alpha,37,alpha,0.45,2,0.17,0.45,0.59,200,60.0,96,
HPO_alpha,38,alpha,0.45,3,0.17,0.45,0.59,200,60.0,145,
HPO_alpha,39,alpha,0.45,4,0.17,0.45,0.59,200,62.0,59,
HPO_alpha,40,alpha,0.45,5,0.17,0.45,0.59,200,57.0,165,
HPO_alpha,41,alpha,0.65,1,0.17,0.65,0.59,200,55.0,119,
HPO_alpha,42,alpha,0.65,2,0.17,0.65,0.59,200,60.0,13,
HPO_alpha,43,alpha,0.65,3,0.17,0.65,0.59,200,60.0,58,
HPO_alpha,44,alpha,0.65,4,0.17,0.65,0.59,200,58.0,87,
HPO_alpha,45,alpha,0.65,5,0.17,0.65,0.59,200,55.0,27,
HPO_alpha,46,alpha,0.85,1,0.17,0.85,0.59,200,58.0,137,
HPO_alpha,47,alpha,0.85,2,0.17,0.85,0.59,200,55.0,32,
HPO_alpha,48,alpha,0.85,3,0.17,0.85,0.59,200,60.0,85,
HPO_alpha,49,alpha,0.85,4,0.17,0.85,0.59,200,55.0,25,
HPO_alpha,50,alpha,0.85,5,0.17,0.85,0.59,200,60.0,128,
recommendation,,alpha,,,,,,,,,recommended alpha set = [0.1659]
phase_setup,,gamma,,,,,,,,,"Phase 3 fixed epsilon=0.0539, alpha=0.1659"
HPO_gamma,51,gamma,0.05,1,0.05,0.17,0.05,200,57.0,195,
HPO_gamma,52,gamma,0.05,2,0.05,0.17,0.05,200,55.0,27,
HPO_gamma,53,gamma,0.05,3,0.05,0.17,0.05,200,55.0,145,
HPO_gamma,54,gamma,0.05,4,0.05,0.17,0.05,200,60.0,143,
HPO_gamma,55,gamma,0.05,5,0.05,0.17,0.05,200,56.0,106,
HPO_gamma,56,gamma,0.25,1,0.05,0.17,0.25,200,57.0,161,
HPO_gamma,57,gamma,0.25,2,0.05,0.17,0.25,200,57.0,78,
HPO_gamma,58,gamma,0.25,3,0.05,0.17,0.25,200,57.0,121,
HPO_gamma,59,gamma,0.25,4,0.05,0.17,0.25,200,57.0,166,
HPO_gamma,60,gamma,0.25,5,0.05,0.17,0.25,200,57.0,164,
HPO_gamma,61,gamma,0.45,1,0.05,0.17,0.45,200,57.0,111,
HPO_gamma,62,gamma,0.45,2,0.05,0.17,0.45,200,57.0,93,
HPO_gamma,63,gamma,0.45,3,0.05,0.17,0.45,200,57.0,144,
HPO_gamma,64,gamma,0.45,4,0.05,0.17,0.45,200,60.0,173,
HPO_gamma,65,gamma,0.45,5,0.05,0.17,0.45,200,60.0,187,
HPO_gamma,66,gamma,0.65,1,0.05,0.17,0.65,200,57.0,71,
HPO_gamma,67,gamma,0.65,2,0.05,0.17,0.65,200,60.0,175,
HPO_gamma,68,gamma,0.65,3,0.05,0.17,0.65,200,57.0,35,
HPO_gamma,69,gamma,0.65,4,0.05,0.17,0.65,200,60.0,144,
HPO_gamma,70,gamma,0.65,5,0.05,0.17,0.65,200,60.0,185,
HPO_gamma,71,gamma,0.85,1,0.05,0.17,0.85,200,57.0,40,
HPO_gamma,72,gamma,0.85,2,0.05,0.17,0.85,200,57.0,64,
HPO_gamma,73,gamma,0.85,3,0.05,0.17,0.85,200,60.0,196,
HPO_gamma,74,gamma,0.85,4,0.05,0.17,0.85,200,60.0,145,
HPO_gamma,75,gamma,0.85,5,0.05,0.17,0.85,200,55.0,17,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.6558]
final_grid,76,,,,0.05,0.17,0.66,10000,55.0,2867,
final_grid,77,,,,0.25,0.17,0.66,10000,55.0,87,
final_grid,78,,,,0.45,0.17,0.66,10000,57.0,9653,
final_grid,79,,,,0.65,0.17,0.66,10000,57.0,2937,
overall_best,,,,,0.05,0.17,0.66,10000,55.0,2867,best combination over the final grid
best_observed,,,,,,,,,55.0,,lowest distance seen at any stage (from final training)
