stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_gamma,59,gamma,0.25,4,0.05,0.33,0.25,200,2433.0,164,
HPO_gamma,60,gamma,0.25,5,0.05,0.33,0.25,200,2513.0,185,
HPO_gamma,61,gamma,0.45,1,0.05,0.33,0.45,200,2628.0,162,
HPO_gamma,62,gamma,0.45,2,0.05,0.33,0.45,200,3029.0,90,
HPO_gamma,63,gamma,0.45,3,0.05,0.33,0.45,200,2905.0,111,
HPO_gamma,64,gamma,0.45,4,0.05,0.33,0.45,200,2433.0,152,
HPO_gamma,65,gamma,0.45,5,0.05,0.33,0.45,200,2456.0,153,
HPO_gamma,66,gamma,0.65,1,0.05,0.33,0.65,200,3210.0,106,
HPO_gamma,67,gamma,0.65,2,0.05,0.33,0.65,200,3232.0,36,
HPO_gamma,68,gamma,0.65,3,0.05,0.33,0.65,200,3084.0,175,
HPO_gamma,69,gamma,0.65,4,0.05,0.33,0.65,200,3374.0,117,
HPO_gamma,70,gamma,0.65,5,0.05,0.33,0.65,200,3467.0,95,
HPO_gamma,71,gamma,0.85,1,0.05,0.33,0.85,200,3683.0,32,
HPO_gamma,72,gamma,0.85,2,0.05,0.33,0.85,200,3923.0,37,
HPO_gamma,73,gamma,0.85,3,0.05,0.33,0.85,200,3980.0,122,
HPO_gamma,74,gamma,0.85,4,0.05,0.33,0.85,200,4053.0,34,
HPO_gamma,75,gamma,0.85,5,0.05,0.33,0.85,200,4243.0,155,
recommendation,,gamma,,,,,,,,,"recommended gamma set = [0.05, 0.25, 0.45]"
final_grid,76,,,,0.05,0.25,0.05,10000,2090.0,3320,
final_grid,77,,,,0.05,0.25,0.25,10000,1976.0,1024,
final_grid,78,,,,0.05,0.25,0.45,10000,2027.0,9323,
final_grid,79,,,,0.05,0.45,0.05,10000,2064.0,4604,
final_grid,80,,,,0.05,0.45,0.25,10000,1960.0,1468,
final_grid,81,,,,0.05,0.45,0.45,10000,1762.0,9935,
final_grid,82,,,,0.05,0.65,0.05,10000,2135.0,2845,
final_grid,83,,,,0.05,0.65,0.25,10000,1953.0,801,
final_grid,84,,,,0.05,0.65,0.45,10000,2166.0,7162,
final_grid,85,,,,0.05,0.85,0.05,10000,2062.0,2360,
final_grid,86,,,,0.05,0.85,0.25,10000,1684.0,891,
final_grid,87,,,,0.05,0.85,0.45,10000,2179.0,2526,
overall_best,,,,,0.05,0.85,0.25,10000,1684.0,891,best combination over the final grid
best_observed,,,,,,,,,1684.0,,lowest distance seen at any stage (from final training)
