stage,eval_index,tuned_param,candidate_value,epoch,epsilon,alpha,gamma,n_episodes,min_distance,best_episode,note
HPO_gamma,51,gamma,0.05,1,0.05,0.85,0.05,200,46832.0,122,
HPO_gamma,52,gamma,0.05,2,0.05,0.85,0.05,200,46536.0,196,
HPO_gamma,53,gamma,0.05,3,0.05,0.85,0.05,200,46304.0,145,
HPO_gamma,54,gamma,0.05,4,0.05,0.85,0.05,200,45957.0,179,
HPO_gamma,55,gamma,0.05,5,0.05,0.85,0.05,200,46917.0,160,
HPO_gamma,56,gamma,0.25,1,0.05,0.85,0.25,200,47375.0,176,
HPO_gamma,57,gamma,0.25,2,0.05,0.85,0.25,200,48889.0,185,
HPO_gamma,58,gamma,0.25,3,0.05,0.85,0.25,200,48070.0,160,
HPO_gamma,59,gamma,0.25,4,0.05,0.85,0.25,200,48197.0,186,
HPO_gamma,60,gamma,0.25,5,0.05,0.85,0.25,200,48667.0,186,
HPO_gamma,61,gamma,0.45,1,0.05,0.85,0.45,200,50601.0,180,
HPO_gamma,62,gamma,0.45,2,0.05,0.85,0.45,200,51148.0,194,
HPO_gamma,63,gamma,0.45,3,0.05,0.85,0.45,200,51765.0,189,
HPO_gamma,64,gamma,0.45,4,0.05,0.85,0.45,200,50996.0,195,
HPO_gamma,65,gamma,0.45,5,0.05,0.85,0.45,200,49500.0,188,
HPO_gamma,66,gamma,0.65,1,0.05,0.85,0.65,200,56252.0,188,
HPO_gamma,67,gamma,0.65,2,0.05,0.85,0.65,200,56525.0,187,
HPO_gamma,68,gamma,0.65,3,0.05,0.85,0.65,200,56892.0,190,
HPO_gamma,69,gamma,0.65,4,0.05,0.85,0.65,200,56865.0,180,
HPO_gamma,70,gamma,0.65,5,0.05,0.85,0.65,200,56493.0,191,
HPO_gamma,71,gamma,0.85,1,0.05,0.85,0.85,200,58694.0,162,
HPO_gamma,72,gamma,0.85,2,0.05,0.85,0.85,200,61243.0,81,
HPO_gamma,73,gamma,0.85,3,0.05,0.85,0.85,200,60997.0,164,
HPO_gamma,74,gamma,0.85,4,0.05,0.85,0.85,200,61069.0,155,
HPO_gamma,75,gamma,0.85,5,0.05,0.85,0.85,200,60697.0,81,
recommendation,,gamma,,,,,,,,,recommended gamma set = [0.05]
final_grid,76,,,,0.05,0.85,0.05,10000,44454.0,1614,
overall_best,,,,,0.05,0.85,0.05,10000,44454.0,1614,best combination over the final grid
best_observed,,,,,,,,,44454.0,,lowest distance seen at any stage (from final training)
